classlist,score,data_unit,PH2,PH3,reducer,kernel,n,k
two-classes,0.9453125,Spf,False,True,kpca,poly,25,[22]
two-classes,0.939453125,Spf,False,True,kpca,poly,25,[23]
two-classes,0.947265625,Spf,False,True,kpca,poly,25,[24]
two-classes,0.9296875,Spf,False,True,kpca,poly,25,[25]
two-classes,0.935546875,Spf,False,True,kpca,poly,25,[26]
two-classes,0.927734375,Spf,False,True,kpca,poly,25,[27]
two-classes,0.927734375,Spf,False,True,kpca,poly,25,[28]
two-classes,0.923828125,Spf,False,True,kpca,poly,25,[29]
two-classes,0.921875,Spf,False,True,kpca,poly,25,[30]
two-classes,0.91796875,Spf,False,True,kpca,poly,25,[31]
two-classes,0.990234375,Spf,False,True,kpca,rbf,25,[1]
two-classes,0.978515625,Spf,False,True,kpca,rbf,25,[2]
two-classes,0.978515625,Spf,False,True,kpca,rbf,25,[3]
two-classes,0.970703125,Spf,False,True,kpca,rbf,25,[4]
two-classes,0.974609375,Spf,False,True,kpca,rbf,25,[5]
two-classes,0.974609375,Spf,False,True,kpca,rbf,25,[6]
two-classes,0.96875,Spf,False,True,kpca,rbf,25,[7]
two-classes,0.9609375,Spf,False,True,kpca,rbf,25,[8]
two-classes,0.951171875,Spf,False,True,kpca,rbf,25,[9]
two-classes,0.9453125,Spf,False,True,kpca,rbf,25,[10]
two-classes,0.953125,Spf,False,True,kpca,rbf,25,[11]
two-classes,0.953125,Spf,False,True,kpca,rbf,25,[12]
two-classes,0.95703125,Spf,False,True,kpca,rbf,25,[13]
two-classes,0.953125,Spf,False,True,kpca,rbf,25,[14]
two-classes,0.951171875,Spf,False,True,kpca,rbf,25,[15]
two-classes,0.943359375,Spf,False,True,kpca,rbf,25,[16]
two-classes,0.931640625,Spf,False,True,kpca,rbf,25,[17]
two-classes,0.9375,Spf,False,True,kpca,rbf,25,[18]
two-classes,0.935546875,Spf,False,True,kpca,rbf,25,[19]
two-classes,0.939453125,Spf,False,True,kpca,rbf,25,[20]
two-classes,0.9296875,Spf,False,True,kpca,rbf,25,[21]
two-classes,0.9296875,Spf,False,True,kpca,rbf,25,[22]
two-classes,0.923828125,Spf,False,True,kpca,rbf,25,[23]
two-classes,0.92578125,Spf,False,True,kpca,rbf,25,[24]
two-classes,0.923828125,Spf,False,True,kpca,rbf,25,[25]
two-classes,0.921875,Spf,False,True,kpca,rbf,25,[26]
two-classes,0.908203125,Spf,False,True,kpca,rbf,25,[27]
two-classes,0.91015625,Spf,False,True,kpca,rbf,25,[28]
two-classes,0.90234375,Spf,False,True,kpca,rbf,25,[29]
two-classes,0.904296875,Spf,False,True,kpca,rbf,25,[30]
two-classes,0.888671875,Spf,False,True,kpca,rbf,25,[31]
two-classes,0.984375,Spf,False,True,kpca,sigmoid,25,[1]
two-classes,0.978515625,Spf,False,True,kpca,sigmoid,25,[2]
two-classes,0.984375,Spf,False,True,kpca,sigmoid,25,[3]
two-classes,0.978515625,Spf,False,True,kpca,sigmoid,25,[4]
two-classes,0.974609375,Spf,False,True,kpca,sigmoid,25,[5]
two-classes,0.970703125,Spf,False,True,kpca,sigmoid,25,[6]
two-classes,0.962890625,Spf,False,True,kpca,sigmoid,25,[7]
two-classes,0.966796875,Spf,False,True,kpca,sigmoid,25,[8]
two-classes,0.953125,Spf,False,True,kpca,sigmoid,25,[9]
two-classes,0.94921875,Spf,False,True,kpca,sigmoid,25,[10]
two-classes,0.947265625,Spf,False,True,kpca,sigmoid,25,[11]
two-classes,0.951171875,Spf,False,True,kpca,sigmoid,25,[12]
two-classes,0.94140625,Spf,False,True,kpca,sigmoid,25,[13]
two-classes,0.951171875,Spf,False,True,kpca,sigmoid,25,[14]
two-classes,0.947265625,Spf,False,True,kpca,sigmoid,25,[15]
two-classes,0.94140625,Spf,False,True,kpca,sigmoid,25,[16]
two-classes,0.935546875,Spf,False,True,kpca,sigmoid,25,[17]
two-classes,0.92578125,Spf,False,True,kpca,sigmoid,25,[18]
two-classes,0.931640625,Spf,False,True,kpca,sigmoid,25,[19]
two-classes,0.931640625,Spf,False,True,kpca,sigmoid,25,[20]
two-classes,0.927734375,Spf,False,True,kpca,sigmoid,25,[21]
two-classes,0.93359375,Spf,False,True,kpca,sigmoid,25,[22]
two-classes,0.927734375,Spf,False,True,kpca,sigmoid,25,[23]
two-classes,0.9296875,Spf,False,True,kpca,sigmoid,25,[24]
two-classes,0.921875,Spf,False,True,kpca,sigmoid,25,[25]
two-classes,0.91796875,Spf,False,True,kpca,sigmoid,25,[26]
two-classes,0.91796875,Spf,False,True,kpca,sigmoid,25,[27]
two-classes,0.912109375,Spf,False,True,kpca,sigmoid,25,[28]
two-classes,0.91015625,Spf,False,True,kpca,sigmoid,25,[29]
two-classes,0.91015625,Spf,False,True,kpca,sigmoid,25,[30]
two-classes,0.91015625,Spf,False,True,kpca,sigmoid,25,[31]
two-classes,0.986328125,Spf,False,True,kpca,cosine,25,[1]
two-classes,0.98046875,Spf,False,True,kpca,cosine,25,[2]
two-classes,0.986328125,Spf,False,True,kpca,cosine,25,[3]
two-classes,0.978515625,Spf,False,True,kpca,cosine,25,[4]
two-classes,0.978515625,Spf,False,True,kpca,cosine,25,[5]
two-classes,0.98046875,Spf,False,True,kpca,cosine,25,[6]
two-classes,0.978515625,Spf,False,True,kpca,cosine,25,[7]
two-classes,0.974609375,Spf,False,True,kpca,cosine,25,[8]
two-classes,0.970703125,Spf,False,True,kpca,cosine,25,[9]
two-classes,0.970703125,Spf,False,True,kpca,cosine,25,[10]
two-classes,0.966796875,Spf,False,True,kpca,cosine,25,[11]
two-classes,0.966796875,Spf,False,True,kpca,cosine,25,[12]
two-classes,0.953125,Spf,False,True,kpca,cosine,25,[13]
two-classes,0.955078125,Spf,False,True,kpca,cosine,25,[14]
two-classes,0.958984375,Spf,False,True,kpca,cosine,25,[15]
two-classes,0.953125,Spf,False,True,kpca,cosine,25,[16]
two-classes,0.953125,Spf,False,True,kpca,cosine,25,[17]
two-classes,0.953125,Spf,False,True,kpca,cosine,25,[18]
two-classes,0.955078125,Spf,False,True,kpca,cosine,25,[19]
two-classes,0.951171875,Spf,False,True,kpca,cosine,25,[20]
two-classes,0.95703125,Spf,False,True,kpca,cosine,25,[21]
two-classes,0.951171875,Spf,False,True,kpca,cosine,25,[22]
two-classes,0.947265625,Spf,False,True,kpca,cosine,25,[23]
two-classes,0.947265625,Spf,False,True,kpca,cosine,25,[24]
two-classes,0.943359375,Spf,False,True,kpca,cosine,25,[25]
two-classes,0.9453125,Spf,False,True,kpca,cosine,25,[26]
two-classes,0.947265625,Spf,False,True,kpca,cosine,25,[27]
two-classes,0.9453125,Spf,False,True,kpca,cosine,25,[28]
two-classes,0.94140625,Spf,False,True,kpca,cosine,25,[29]
two-classes,0.939453125,Spf,False,True,kpca,cosine,25,[30]
two-classes,0.93359375,Spf,False,True,kpca,cosine,25,[31]
two-classes,0.990234375,Spf,False,True,umap,,25,[1]
two-classes,0.986328125,Spf,False,True,umap,,25,[2]
two-classes,0.986328125,Spf,False,True,umap,,25,[3]
two-classes,0.978515625,Spf,False,True,umap,,25,[4]
two-classes,0.984375,Spf,False,True,umap,,25,[5]
two-classes,0.98046875,Spf,False,True,umap,,25,[6]
two-classes,0.9765625,Spf,False,True,umap,,25,[7]
two-classes,0.974609375,Spf,False,True,umap,,25,[8]
two-classes,0.978515625,Spf,False,True,umap,,25,[9]
two-classes,0.9765625,Spf,False,True,umap,,25,[10]
two-classes,0.978515625,Spf,False,True,umap,,25,[11]
two-classes,0.9765625,Spf,False,True,umap,,25,[12]
two-classes,0.970703125,Spf,False,True,umap,,25,[13]
two-classes,0.95703125,Spf,False,True,umap,,25,[14]
two-classes,0.962890625,Spf,False,True,umap,,25,[15]
two-classes,0.955078125,Spf,False,True,umap,,25,[16]
two-classes,0.93359375,Spf,False,True,umap,,25,[17]
two-classes,0.9296875,Spf,False,True,umap,,25,[18]
two-classes,0.931640625,Spf,False,True,umap,,25,[19]
two-classes,0.93359375,Spf,False,True,umap,,25,[20]
two-classes,0.931640625,Spf,False,True,umap,,25,[21]
two-classes,0.931640625,Spf,False,True,umap,,25,[22]
two-classes,0.9296875,Spf,False,True,umap,,25,[23]
two-classes,0.9296875,Spf,False,True,umap,,25,[24]
two-classes,0.931640625,Spf,False,True,umap,,25,[25]
two-classes,0.931640625,Spf,False,True,umap,,25,[26]
two-classes,0.931640625,Spf,False,True,umap,,25,[27]
two-classes,0.931640625,Spf,False,True,umap,,25,[28]
two-classes,0.9296875,Spf,False,True,umap,,25,[29]
two-classes,0.9296875,Spf,False,True,umap,,25,[30]
two-classes,0.9296875,Spf,False,True,umap,,25,[31]
two-classes,0.990234375,Spf,False,True,pca,,26,[1]
two-classes,0.984375,Spf,False,True,pca,,26,[2]
two-classes,0.982421875,Spf,False,True,pca,,26,[3]
two-classes,0.982421875,Spf,False,True,pca,,26,[4]
two-classes,0.984375,Spf,False,True,pca,,26,[5]
two-classes,0.982421875,Spf,False,True,pca,,26,[6]
two-classes,0.986328125,Spf,False,True,pca,,26,[7]
two-classes,0.98046875,Spf,False,True,pca,,26,[8]
two-classes,0.966796875,Spf,False,True,pca,,26,[9]
two-classes,0.96484375,Spf,False,True,pca,,26,[10]
two-classes,0.95703125,Spf,False,True,pca,,26,[11]
two-classes,0.962890625,Spf,False,True,pca,,26,[12]
two-classes,0.958984375,Spf,False,True,pca,,26,[13]
two-classes,0.9609375,Spf,False,True,pca,,26,[14]
two-classes,0.962890625,Spf,False,True,pca,,26,[15]
two-classes,0.95703125,Spf,False,True,pca,,26,[16]
two-classes,0.955078125,Spf,False,True,pca,,26,[17]
two-classes,0.955078125,Spf,False,True,pca,,26,[18]
two-classes,0.958984375,Spf,False,True,pca,,26,[19]
two-classes,0.955078125,Spf,False,True,pca,,26,[20]
two-classes,0.955078125,Spf,False,True,pca,,26,[21]
two-classes,0.955078125,Spf,False,True,pca,,26,[22]
two-classes,0.953125,Spf,False,True,pca,,26,[23]
two-classes,0.951171875,Spf,False,True,pca,,26,[24]
two-classes,0.94921875,Spf,False,True,pca,,26,[25]
two-classes,0.9453125,Spf,False,True,pca,,26,[26]
two-classes,0.943359375,Spf,False,True,pca,,26,[27]
two-classes,0.9453125,Spf,False,True,pca,,26,[28]
two-classes,0.94140625,Spf,False,True,pca,,26,[29]
two-classes,0.9453125,Spf,False,True,pca,,26,[30]
two-classes,0.9375,Spf,False,True,pca,,26,[31]
two-classes,0.994140625,Spf,False,True,kpca,poly,26,[1]
two-classes,0.982421875,Spf,False,True,kpca,poly,26,[2]
two-classes,0.978515625,Spf,False,True,kpca,poly,26,[3]
two-classes,0.974609375,Spf,False,True,kpca,poly,26,[4]
two-classes,0.982421875,Spf,False,True,kpca,poly,26,[5]
two-classes,0.98046875,Spf,False,True,kpca,poly,26,[6]
two-classes,0.978515625,Spf,False,True,kpca,poly,26,[7]
two-classes,0.97265625,Spf,False,True,kpca,poly,26,[8]
two-classes,0.96484375,Spf,False,True,kpca,poly,26,[9]
two-classes,0.9609375,Spf,False,True,kpca,poly,26,[10]
two-classes,0.95703125,Spf,False,True,kpca,poly,26,[11]
two-classes,0.9609375,Spf,False,True,kpca,poly,26,[12]
two-classes,0.951171875,Spf,False,True,kpca,poly,26,[13]
two-classes,0.955078125,Spf,False,True,kpca,poly,26,[14]
two-classes,0.955078125,Spf,False,True,kpca,poly,26,[15]
two-classes,0.947265625,Spf,False,True,kpca,poly,26,[16]
two-classes,0.935546875,Spf,False,True,kpca,poly,26,[17]
two-classes,0.9375,Spf,False,True,kpca,poly,26,[18]
two-classes,0.9375,Spf,False,True,kpca,poly,26,[19]
two-classes,0.94140625,Spf,False,True,kpca,poly,26,[20]
two-classes,0.939453125,Spf,False,True,kpca,poly,26,[21]
two-classes,0.943359375,Spf,False,True,kpca,poly,26,[22]
two-classes,0.939453125,Spf,False,True,kpca,poly,26,[23]
two-classes,0.947265625,Spf,False,True,kpca,poly,26,[24]
two-classes,0.93359375,Spf,False,True,kpca,poly,26,[25]
two-classes,0.9375,Spf,False,True,kpca,poly,26,[26]
two-classes,0.93359375,Spf,False,True,kpca,poly,26,[27]
two-classes,0.931640625,Spf,False,True,kpca,poly,26,[28]
two-classes,0.9296875,Spf,False,True,kpca,poly,26,[29]
two-classes,0.931640625,Spf,False,True,kpca,poly,26,[30]
two-classes,0.921875,Spf,False,True,kpca,poly,26,[31]
two-classes,0.990234375,Spf,False,True,kpca,rbf,26,[1]
two-classes,0.978515625,Spf,False,True,kpca,rbf,26,[2]
two-classes,0.978515625,Spf,False,True,kpca,rbf,26,[3]
two-classes,0.97265625,Spf,False,True,kpca,rbf,26,[4]
two-classes,0.9765625,Spf,False,True,kpca,rbf,26,[5]
two-classes,0.974609375,Spf,False,True,kpca,rbf,26,[6]
two-classes,0.970703125,Spf,False,True,kpca,rbf,26,[7]
two-classes,0.962890625,Spf,False,True,kpca,rbf,26,[8]
two-classes,0.953125,Spf,False,True,kpca,rbf,26,[9]
two-classes,0.94921875,Spf,False,True,kpca,rbf,26,[10]
two-classes,0.955078125,Spf,False,True,kpca,rbf,26,[11]
two-classes,0.955078125,Spf,False,True,kpca,rbf,26,[12]
two-classes,0.958984375,Spf,False,True,kpca,rbf,26,[13]
two-classes,0.953125,Spf,False,True,kpca,rbf,26,[14]
two-classes,0.953125,Spf,False,True,kpca,rbf,26,[15]
two-classes,0.9453125,Spf,False,True,kpca,rbf,26,[16]
two-classes,0.935546875,Spf,False,True,kpca,rbf,26,[17]
two-classes,0.943359375,Spf,False,True,kpca,rbf,26,[18]
two-classes,0.9375,Spf,False,True,kpca,rbf,26,[19]
two-classes,0.939453125,Spf,False,True,kpca,rbf,26,[20]
two-classes,0.9296875,Spf,False,True,kpca,rbf,26,[21]
two-classes,0.931640625,Spf,False,True,kpca,rbf,26,[22]
two-classes,0.927734375,Spf,False,True,kpca,rbf,26,[23]
two-classes,0.921875,Spf,False,True,kpca,rbf,26,[24]
two-classes,0.921875,Spf,False,True,kpca,rbf,26,[25]
two-classes,0.921875,Spf,False,True,kpca,rbf,26,[26]
two-classes,0.916015625,Spf,False,True,kpca,rbf,26,[27]
two-classes,0.912109375,Spf,False,True,kpca,rbf,26,[28]
two-classes,0.904296875,Spf,False,True,kpca,rbf,26,[29]
two-classes,0.90625,Spf,False,True,kpca,rbf,26,[30]
two-classes,0.89453125,Spf,False,True,kpca,rbf,26,[31]
two-classes,0.984375,Spf,False,True,kpca,sigmoid,26,[1]
two-classes,0.978515625,Spf,False,True,kpca,sigmoid,26,[2]
two-classes,0.986328125,Spf,False,True,kpca,sigmoid,26,[3]
two-classes,0.98046875,Spf,False,True,kpca,sigmoid,26,[4]
two-classes,0.974609375,Spf,False,True,kpca,sigmoid,26,[5]
two-classes,0.970703125,Spf,False,True,kpca,sigmoid,26,[6]
two-classes,0.96484375,Spf,False,True,kpca,sigmoid,26,[7]
two-classes,0.966796875,Spf,False,True,kpca,sigmoid,26,[8]
two-classes,0.951171875,Spf,False,True,kpca,sigmoid,26,[9]
two-classes,0.94921875,Spf,False,True,kpca,sigmoid,26,[10]
two-classes,0.947265625,Spf,False,True,kpca,sigmoid,26,[11]
two-classes,0.951171875,Spf,False,True,kpca,sigmoid,26,[12]
two-classes,0.939453125,Spf,False,True,kpca,sigmoid,26,[13]
two-classes,0.947265625,Spf,False,True,kpca,sigmoid,26,[14]
two-classes,0.947265625,Spf,False,True,kpca,sigmoid,26,[15]
two-classes,0.943359375,Spf,False,True,kpca,sigmoid,26,[16]
two-classes,0.939453125,Spf,False,True,kpca,sigmoid,26,[17]
two-classes,0.927734375,Spf,False,True,kpca,sigmoid,26,[18]
two-classes,0.93359375,Spf,False,True,kpca,sigmoid,26,[19]
two-classes,0.93359375,Spf,False,True,kpca,sigmoid,26,[20]
two-classes,0.9296875,Spf,False,True,kpca,sigmoid,26,[21]
two-classes,0.935546875,Spf,False,True,kpca,sigmoid,26,[22]
two-classes,0.927734375,Spf,False,True,kpca,sigmoid,26,[23]
two-classes,0.9296875,Spf,False,True,kpca,sigmoid,26,[24]
two-classes,0.921875,Spf,False,True,kpca,sigmoid,26,[25]
two-classes,0.919921875,Spf,False,True,kpca,sigmoid,26,[26]
two-classes,0.91796875,Spf,False,True,kpca,sigmoid,26,[27]
two-classes,0.9140625,Spf,False,True,kpca,sigmoid,26,[28]
two-classes,0.9140625,Spf,False,True,kpca,sigmoid,26,[29]
two-classes,0.908203125,Spf,False,True,kpca,sigmoid,26,[30]
two-classes,0.91015625,Spf,False,True,kpca,sigmoid,26,[31]
two-classes,0.986328125,Spf,False,True,kpca,cosine,26,[1]
two-classes,0.98046875,Spf,False,True,kpca,cosine,26,[2]
two-classes,0.986328125,Spf,False,True,kpca,cosine,26,[3]
two-classes,0.978515625,Spf,False,True,kpca,cosine,26,[4]
two-classes,0.978515625,Spf,False,True,kpca,cosine,26,[5]
two-classes,0.98046875,Spf,False,True,kpca,cosine,26,[6]
two-classes,0.978515625,Spf,False,True,kpca,cosine,26,[7]
two-classes,0.974609375,Spf,False,True,kpca,cosine,26,[8]
two-classes,0.97265625,Spf,False,True,kpca,cosine,26,[9]
two-classes,0.970703125,Spf,False,True,kpca,cosine,26,[10]
two-classes,0.966796875,Spf,False,True,kpca,cosine,26,[11]
two-classes,0.966796875,Spf,False,True,kpca,cosine,26,[12]
two-classes,0.953125,Spf,False,True,kpca,cosine,26,[13]
two-classes,0.955078125,Spf,False,True,kpca,cosine,26,[14]
two-classes,0.958984375,Spf,False,True,kpca,cosine,26,[15]
two-classes,0.953125,Spf,False,True,kpca,cosine,26,[16]
two-classes,0.953125,Spf,False,True,kpca,cosine,26,[17]
two-classes,0.953125,Spf,False,True,kpca,cosine,26,[18]
two-classes,0.955078125,Spf,False,True,kpca,cosine,26,[19]
two-classes,0.951171875,Spf,False,True,kpca,cosine,26,[20]
two-classes,0.95703125,Spf,False,True,kpca,cosine,26,[21]
two-classes,0.951171875,Spf,False,True,kpca,cosine,26,[22]
two-classes,0.947265625,Spf,False,True,kpca,cosine,26,[23]
two-classes,0.9453125,Spf,False,True,kpca,cosine,26,[24]
two-classes,0.943359375,Spf,False,True,kpca,cosine,26,[25]
two-classes,0.9453125,Spf,False,True,kpca,cosine,26,[26]
two-classes,0.947265625,Spf,False,True,kpca,cosine,26,[27]
two-classes,0.9453125,Spf,False,True,kpca,cosine,26,[28]
two-classes,0.94140625,Spf,False,True,kpca,cosine,26,[29]
two-classes,0.939453125,Spf,False,True,kpca,cosine,26,[30]
two-classes,0.935546875,Spf,False,True,kpca,cosine,26,[31]
two-classes,0.986328125,Spf,False,True,umap,,26,[1]
two-classes,0.982421875,Spf,False,True,umap,,26,[2]
two-classes,0.984375,Spf,False,True,umap,,26,[3]
two-classes,0.982421875,Spf,False,True,umap,,26,[4]
two-classes,0.986328125,Spf,False,True,umap,,26,[5]
two-classes,0.986328125,Spf,False,True,umap,,26,[6]
two-classes,0.982421875,Spf,False,True,umap,,26,[7]
two-classes,0.98046875,Spf,False,True,umap,,26,[8]
two-classes,0.974609375,Spf,False,True,umap,,26,[9]
two-classes,0.974609375,Spf,False,True,umap,,26,[10]
two-classes,0.97265625,Spf,False,True,umap,,26,[11]
two-classes,0.974609375,Spf,False,True,umap,,26,[12]
two-classes,0.966796875,Spf,False,True,umap,,26,[13]
two-classes,0.96484375,Spf,False,True,umap,,26,[14]
two-classes,0.9609375,Spf,False,True,umap,,26,[15]
two-classes,0.9609375,Spf,False,True,umap,,26,[16]
two-classes,0.94921875,Spf,False,True,umap,,26,[17]
two-classes,0.9453125,Spf,False,True,umap,,26,[18]
two-classes,0.9453125,Spf,False,True,umap,,26,[19]
two-classes,0.9453125,Spf,False,True,umap,,26,[20]
two-classes,0.935546875,Spf,False,True,umap,,26,[21]
two-classes,0.935546875,Spf,False,True,umap,,26,[22]
two-classes,0.9375,Spf,False,True,umap,,26,[23]
two-classes,0.9375,Spf,False,True,umap,,26,[24]
two-classes,0.939453125,Spf,False,True,umap,,26,[25]
two-classes,0.939453125,Spf,False,True,umap,,26,[26]
two-classes,0.939453125,Spf,False,True,umap,,26,[27]
two-classes,0.939453125,Spf,False,True,umap,,26,[28]
two-classes,0.9375,Spf,False,True,umap,,26,[29]
two-classes,0.9375,Spf,False,True,umap,,26,[30]
two-classes,0.935546875,Spf,False,True,umap,,26,[31]
two-classes,0.990234375,Spf,False,True,pca,,27,[1]
two-classes,0.984375,Spf,False,True,pca,,27,[2]
two-classes,0.982421875,Spf,False,True,pca,,27,[3]
two-classes,0.982421875,Spf,False,True,pca,,27,[4]
two-classes,0.984375,Spf,False,True,pca,,27,[5]
two-classes,0.982421875,Spf,False,True,pca,,27,[6]
two-classes,0.986328125,Spf,False,True,pca,,27,[7]
two-classes,0.98046875,Spf,False,True,pca,,27,[8]
two-classes,0.966796875,Spf,False,True,pca,,27,[9]
two-classes,0.96484375,Spf,False,True,pca,,27,[10]
two-classes,0.95703125,Spf,False,True,pca,,27,[11]
two-classes,0.962890625,Spf,False,True,pca,,27,[12]
two-classes,0.958984375,Spf,False,True,pca,,27,[13]
two-classes,0.9609375,Spf,False,True,pca,,27,[14]
two-classes,0.962890625,Spf,False,True,pca,,27,[15]
two-classes,0.95703125,Spf,False,True,pca,,27,[16]
two-classes,0.955078125,Spf,False,True,pca,,27,[17]
two-classes,0.955078125,Spf,False,True,pca,,27,[18]
two-classes,0.958984375,Spf,False,True,pca,,27,[19]
two-classes,0.955078125,Spf,False,True,pca,,27,[20]
two-classes,0.955078125,Spf,False,True,pca,,27,[21]
two-classes,0.955078125,Spf,False,True,pca,,27,[22]
two-classes,0.953125,Spf,False,True,pca,,27,[23]
two-classes,0.951171875,Spf,False,True,pca,,27,[24]
two-classes,0.94921875,Spf,False,True,pca,,27,[25]
two-classes,0.9453125,Spf,False,True,pca,,27,[26]
two-classes,0.943359375,Spf,False,True,pca,,27,[27]
two-classes,0.9453125,Spf,False,True,pca,,27,[28]
two-classes,0.94140625,Spf,False,True,pca,,27,[29]
two-classes,0.9453125,Spf,False,True,pca,,27,[30]
two-classes,0.935546875,Spf,False,True,pca,,27,[31]
two-classes,0.9921875,Spf,False,True,kpca,poly,27,[1]
two-classes,0.982421875,Spf,False,True,kpca,poly,27,[2]
two-classes,0.9765625,Spf,False,True,kpca,poly,27,[3]
two-classes,0.978515625,Spf,False,True,kpca,poly,27,[4]
two-classes,0.98046875,Spf,False,True,kpca,poly,27,[5]
two-classes,0.978515625,Spf,False,True,kpca,poly,27,[6]
two-classes,0.9765625,Spf,False,True,kpca,poly,27,[7]
two-classes,0.97265625,Spf,False,True,kpca,poly,27,[8]
two-classes,0.962890625,Spf,False,True,kpca,poly,27,[9]
two-classes,0.962890625,Spf,False,True,kpca,poly,27,[10]
two-classes,0.958984375,Spf,False,True,kpca,poly,27,[11]
two-classes,0.958984375,Spf,False,True,kpca,poly,27,[12]
two-classes,0.95703125,Spf,False,True,kpca,poly,27,[13]
two-classes,0.95703125,Spf,False,True,kpca,poly,27,[14]
two-classes,0.95703125,Spf,False,True,kpca,poly,27,[15]
two-classes,0.947265625,Spf,False,True,kpca,poly,27,[16]
two-classes,0.94140625,Spf,False,True,kpca,poly,27,[17]
two-classes,0.9453125,Spf,False,True,kpca,poly,27,[18]
two-classes,0.94140625,Spf,False,True,kpca,poly,27,[19]
two-classes,0.947265625,Spf,False,True,kpca,poly,27,[20]
two-classes,0.939453125,Spf,False,True,kpca,poly,27,[21]
two-classes,0.9453125,Spf,False,True,kpca,poly,27,[22]
two-classes,0.94140625,Spf,False,True,kpca,poly,27,[23]
two-classes,0.9453125,Spf,False,True,kpca,poly,27,[24]
two-classes,0.93359375,Spf,False,True,kpca,poly,27,[25]
two-classes,0.9375,Spf,False,True,kpca,poly,27,[26]
two-classes,0.931640625,Spf,False,True,kpca,poly,27,[27]
